Date_Time,TurbClean
4/25/2023 19:44,8.49369
4/25/2023 19:59,9.722791
4/25/2023 20:14,12.65064
4/25/2023 20:29,7.99285
4/25/2023 20:44,6.505753
4/25/2023 20:59,7.244757
4/25/2023 21:14,7.414359
4/25/2023 21:29,6.853631
4/25/2023 21:44,7.750656
4/25/2023 21:59,6.064354
4/25/2023 22:14,7.564696
4/25/2023 22:29,7.433331
4/25/2023 22:44,6.950613
4/25/2023 22:59,7.615812
4/25/2023 23:14,7.567495
4/25/2023 23:29,7.367937
4/25/2023 23:44,7.252954
4/25/2023 23:59,7.411825
4/26/2023 0:14,9.107867
4/26/2023 0:29,6.804207
4/26/2023 0:44,7.674503
4/26/2023 0:59,6.109573
4/26/2023 1:14,6.114789
4/26/2023 1:29,6.50971
4/26/2023 1:44,6.42506
4/26/2023 1:59,6.147829
4/26/2023 2:14,5.463714
4/26/2023 2:29,5.187714
4/26/2023 2:44,6.293397
4/26/2023 2:59,5.416872
4/26/2023 3:14,5.327479
4/26/2023 3:29,6.029692
4/26/2023 3:44,5.228829
4/26/2023 3:59,5.070247
4/26/2023 4:14,6.360985
4/26/2023 4:29,5.619094
4/26/2023 4:44,7.692647
4/26/2023 4:59,5.341373
4/26/2023 5:14,5.773766
4/26/2023 5:29,6.597546
4/26/2023 5:44,5.749723
4/26/2023 5:59,5.106501
4/26/2023 6:14,5.491827
4/26/2023 6:29,5.168701
4/26/2023 6:44,5.670616
4/26/2023 6:59,9.366531
4/26/2023 7:14,9.270766
4/26/2023 7:29,5.638297
4/26/2023 7:44,5.577258
4/26/2023 7:59,9.503415
4/26/2023 8:14,9.621197
4/26/2023 8:29,7.598571
4/26/2023 8:44,5.780804
4/26/2023 8:59,7.695417
4/26/2023 9:14,7.526026
4/26/2023 9:29,6.951392
4/26/2023 9:44,6.956312
4/26/2023 9:59,9.372283
4/26/2023 10:14,7.799261
4/26/2023 10:29,8.086535
4/26/2023 10:44,5.629893
4/26/2023 10:59,7.298485
4/26/2023 11:14,6.391791
4/26/2023 11:29,7.414729
4/26/2023 11:44,6.7897724
4/26/2023 11:59,9.334161
4/26/2023 12:14,6.708862
4/26/2023 12:29,10.39225
4/26/2023 12:44,9.464787
4/26/2023 12:59,8.918251
4/26/2023 13:18,6.142102351
4/26/2023 13:33,7.162512576
4/26/2023 13:48,6.808275933
4/26/2023 14:03,7.574892477
4/26/2023 14:14,12.87215
4/26/2023 14:29,15.29759
4/26/2023 14:44,15.68795
4/26/2023 14:59,14.4598
4/26/2023 15:14,9.729842
4/26/2023 15:29,7.300931
